ticker,date_pulling,industry,sector,marketCap,currentPrice,enterpriseValue,totalCashPerShare,Total Assets,Current Liabilities,EBIT,Operating Income,ttm_latest
CUBE,2024-08-18,REIT—Industrial,Real Estate,11009366016.0,48.62,13970991104.0,0.025,6184456000.0,397477000.0,496770000.0,491058000.0,2024-06-30
CUK,2024-08-18,Leisure,Consumer Cyclical,17664632832.0,14.09,46876327936.0,1.311,13362000000.0,4916000000.0,2813000000.0,2845000000.0,2024-05-31
CUZ,2024-08-18,REIT—Office,Real Estate,4144974336.0,27.24,6798856704.0,0.039,7700528000.0,531135000.0,172907000.0,173718000.0,2024-06-30
CVE,2024-08-18,Oil & Gas Integrated,Energy,36398120960.0,19.61,43789160448.0,1.699,56000000000.0,7029000000.0,6938000000.0,6913000000.0,2024-06-30
CVI,2024-08-18,Oil & Gas Refining & Marketing,Energy,2596715776.0,25.83,3840705280.0,5.829,4003000000.0,1022000000.0,734000000.0,721000000.0,2024-06-30
CVS,2024-08-18,Healthcare Plans,Healthcare,73403129856.0,58.35,141144096768.0,12.927,252481000000.0,81386000000.0,12472000000.0,12390000000.0,2024-06-30
CVX,2024-08-18,Oil & Gas Integrated,Energy,267258232832.0,147.27,289550630912.0,2.191,260644000000.0,34027000000.0,27651000000.0,23734000000.0,2024-06-30
CW,2024-08-18,Aerospace & Defense,Industrials,11536515072.0,301.22,12327203840.0,9.989,4748194000.0,896516000.0,554378000.0,524988000.0,2024-06-30
CWH,2024-08-18,Auto & Truck Dealerships,Consumer Cyclical,930562048.0,20.62,4827147264.0,0.526,4962108000.0,2029739000.0,177583000.0,196937000.0,2024-06-30
CWT,2024-08-18,Utilities—Regulated Water,Utilities,3194202880.0,54.3,4457996800.0,0.634,4871242000.0,512500000.0,223829000.0,195387000.0,2024-06-30
CX,2024-08-18,Building Materials,Basic Materials,9756072960.0,6.68,104243634176.0,0.029,28035163000.0,6401030000.0,1853675000.0,2126430000.0,2024-06-30
CXW,2024-08-18,Security & Protection Services,Industrials,1402647168.0,12.72,2394273024.0,0.546,2903211000.0,266466000.0,164157000.0,196321000.0,2024-06-30
CYH,2024-08-18,Medical Care Facilities,Healthcare,696109440.0,5.01,13373083648.0,0.295,14411000000.0,2172000000.0,1078000000.0,944000000.0,2024-06-30
D,2024-08-18,Utilities—Regulated Electric,Utilities,46988914688.0,56.01,90130939904.0,0.166,100417000000.0,11506000000.0,3811000000.0,3627000000.0,2024-06-30
DAC,2024-08-18,Marine Shipping,Industrials,1597559680.0,82.58,1695588224.0,24.382,4046357000.0,147748000.0,590817000.0,551887000.0,2024-06-30
DAL,2024-08-18,Airlines,Industrials,25913573376.0,40.15,47423299584.0,6.603,75197000000.0,28759000000.0,6487000000.0,6065000000.0,2024-06-30
DAN,2024-08-18,Auto Parts,Consumer Cyclical,1573000448.0,10.85,4337855488.0,2.89,7808000000.0,2758000000.0,290000000.0,348000000.0,2024-06-30
DAR,2024-08-18,Packaged Foods,Consumer Defensive,6348237824.0,39.92,11090968576.0,0.765,10620649000.0,963057000.0,645685000.0,398178000.0,2024-06-30
DCI,2024-08-18,Specialty Industrial Machinery,Industrials,8742606848.0,72.61,9075122176.0,1.858,2866100000.0,735200000.0,534200000.0,518500000.0,2024-04-30
DCO,2024-08-18,Aerospace & Defense,Industrials,947424320.0,64.24,1203415936.0,2.319,1131500000.0,186018000.0,44376000.0,52313000.0,2024-06-30
DD,2024-08-18,Specialty Chemicals,Basic Materials,33474750464.0,80.18,40137756672.0,3.6,36553000000.0,2786000000.0,753000000.0,1689000000.0,2024-06-30
DDS,2024-08-18,Department Stores,Consumer Cyclical,5734391808.0,353.24,5212588032.0,66.074,3937156000.0,1130290000.0,923886000.0,895779000.0,2024-04-30
DE,2024-08-18,Farm & Heavy Construction Machinery,Industrials,104143413248.0,377.92,164141039616.0,20.182,105628000000.0,39284000000.0,15054000000.0,14080000000.0,2024-04-30
DEI,2024-08-18,REIT—Office,Real Estate,2974394880.0,15.0,8962336768.0,4.213,9563654000.0,165403000.0,162368000.0,169583000.0,2024-06-30
DG,2024-08-18,Discount Stores,Consumer Defensive,27106457600.0,123.27,44507525120.0,3.277,31009499000.0,6641862000.0,2251546000.0,2251546000.0,2024-04-30
DGX,2024-08-18,Diagnostics & Research,Healthcare,16851168256.0,151.38,21786198016.0,2.434,13881000000.0,2012000000.0,1299000000.0,1264000000.0,2024-06-30
DHI,2024-08-18,Residential Construction,Consumer Cyclical,58005860352.0,178.02,61612056576.0,8.24,35151400000.0,2095200000.0,6279000000.0,6279000000.0,2024-06-30
DHR,2024-08-18,Diagnostics & Research,Healthcare,194506407936.0,269.32,210347425792.0,3.287,78555000000.0,6701000000.0,4489000000.0,4536000000.0,2024-06-30
DHT,2024-08-18,Oil & Gas Midstream,Energy,1832616448.0,11.35,2179325952.0,0.45,1488042000.0,68203000.0,193212000.0,191002000.0,2024-06-30
DHX,2024-08-18,Software—Application,Technology,85190864.0,1.76,123234712.0,0.065,224385000.0,65629000.0,10159000.0,10018000.0,2024-06-30
DIN,2024-08-18,Restaurants,Consumer Cyclical,495228608.0,32.37,1929545088.0,10.036,1693502000.0,394171000.0,179846000.0,183371000.0,2024-06-30
DIS,2024-08-18,Entertainment,Communication Services,161953595392.0,89.3,208479797248.0,3.279,197772000000.0,35612000000.0,9667000000.0,11252000000.0,2024-06-30
DK,2024-08-18,Oil & Gas Refining & Marketing,Energy,1403714560.0,21.75,3642215168.0,10.194,6943500000.0,2564800000.0,229600000.0,172900000.0,2024-06-30
DKL,2024-08-18,Oil & Gas Refining & Marketing,Energy,1835110656.0,39.02,3416837632.0,0.108,1623302000.0,70028000.0,282770000.0,262535000.0,2024-06-30
DKS,2024-08-18,Specialty Retail,Consumer Cyclical,18305957888.0,224.64,20963065856.0,20.237,9704995000.0,3022173000.0,1389035000.0,1346807000.0,2024-04-30
DLB,2024-08-18,Specialty Business Services,Industrials,6845004288.0,71.79,6038817792.0,9.114,2973635000.0,354536000.0,241279000.0,246748000.0,2024-06-30
DLR,2024-08-18,REIT—Specialty,Real Estate,49947254784.0,149.6,67040403456.0,7.108,43606883000.0,4238670000.0,1652387000.0,750791000.0,2024-06-30
DLX,2024-08-18,Advertising Agencies,Communication Services,885990464.0,20.04,2486894080.0,0.522,2666306000.0,404374000.0,182189000.0,207578000.0,2024-06-30
DNB,2024-08-18,Financial Data & Stock Exchanges,Financial Services,5261670912.0,11.91,8672972800.0,0.691,8956800000.0,935100000.0,169800000.0,180700000.0,2024-06-30
DO,2024-08-18,Oil & Gas Drilling,Energy,1488331520.0,14.42,1985501312.0,1.604,1683563000.0,258943000.0,93242000.0,90927000.0,2024-06-30
DOC,2024-08-18,REIT—Healthcare Facilities,Real Estate,15017376768.0,21.48,24441358336.0,0.225,20179708000.0,1642071000.0,544340000.0,453199000.0,2024-06-30
DOLE,2024-08-18,Farm Products,Consumer Defensive,1458462720.0,15.36,2656601088.0,2.378,4438616000.0,1534466000.0,343148000.0,241030000.0,2024-06-30
DOV,2024-08-18,Specialty Industrial Machinery,Industrials,24719073280.0,179.83,27561635840.0,2.392,11291760000.0,2134159000.0,1967890000.0,1390747000.0,2024-06-30
DOW,2024-08-18,Chemicals,Basic Materials,37786652672.0,53.91,52149653504.0,5.58,58526000000.0,10308000000.0,1907000000.0,1961000000.0,2024-06-30
DOX,2024-08-18,Software—Infrastructure,Technology,9646199808.0,83.88,9983071232.0,4.368,6396242000.0,1422274000.0,635787000.0,749099000.0,2024-06-30
DPZ,2024-08-18,Restaurants,Consumer Cyclical,15489980416.0,442.91,21120382976.0,8.117,1856006000.0,507828000.0,893238000.0,853456000.0,2024-06-30
DQ,2024-08-18,Semiconductor Equipment & Materials,Technology,1029801600.0,15.66,4124913152.0,8.186,7247833000.0,719942000.0,350138000.0,350138000.0,2024-03-31
DRH,2024-08-18,REIT—Hotel & Motel,Real Estate,1706730368.0,8.19,2867204864.0,0.604,3248652000.0,313362000.0,138516000.0,132065000.0,2024-06-30
DRI,2024-08-18,Restaurants,Consumer Cyclical,16982999040.0,143.36,23630292992.0,1.639,11323000000.0,2192500000.0,1318700000.0,1326600000.0,2024-05-31
DRQ,2024-08-18,Oil & Gas Equipment & Services,Energy,525051520.0,15.24,356820992.0,5.388,1008157000.0,126429000.0,5335000.0,5335000.0,2024-06-30
DTE,2024-08-18,Utilities—Regulated Electric,Utilities,25233668096.0,121.89,47369678848.0,5.227,47811000000.0,6507000000.0,2387000000.0,2288000000.0,2024-06-30
DUK,2024-08-18,Utilities—Regulated Electric,Utilities,86718283776.0,112.3,172763250688.0,0.505,181575000000.0,15482000000.0,8383000000.0,7725000000.0,2024-06-30
DV,2024-08-18,Software—Application,Technology,3234034432.0,19.03,2987747840.0,1.993,1272643000.0,79525000.0,84165000.0,73823000.0,2024-06-30
DVA,2024-08-18,Medical Care Facilities,Healthcare,12610169856.0,150.3,25640685568.0,5.211,17025572000.0,2994790000.0,1801937000.0,1842274000.0,2024-06-30
DVN,2024-08-18,Oil & Gas E&P,Energy,28235358208.0,45.09,33775357952.0,1.821,25162000000.0,3016000000.0,4665000000.0,4682000000.0,2024-06-30
DY,2024-08-18,Engineering & Construction,Industrials,5619933184.0,193.17,6512648192.0,1.622,2611608000.0,513554000.0,357408000.0,331539000.0,2024-04-30
E,2024-08-18,Oil & Gas Integrated,Energy,50569654272.0,31.98,122252165120.0,5.48,147625000000.0,38803000000.0,17383000000.0,9179000000.0,2024-06-30
EAT,2024-08-18,Restaurants,Consumer Cyclical,2917242112.0,65.57,4737179136.0,1.445,2495700000.0,579100000.0,216100000.0,243600000.0,2024-03-31
EBF,2024-08-18,Business Equipment & Supplies,Industrials,595293440.0,22.91,480168768.0,4.76,406167000.0,36793000.0,54548000.0,54548000.0,2024-05-31
EBR,2024-08-18,Utilities—Renewable,Utilities,16867959808.0,7.42,70111952896.0,9.553,273756616000.0,23205978000.0,5113205000.0,7490361000.0,2024-06-30
EC,2024-08-18,Oil & Gas Integrated,Energy,21318957056.0,10.37,125258384277504.0,373.328,280141090000000.0,43564563000000.0,37794499000000.0,39318068000000.0,2024-06-30
ECL,2024-08-18,Specialty Chemicals,Basic Materials,68476911616.0,240.66,74453557248.0,4.903,21461800000.0,3847600000.0,2454100000.0,2437100000.0,2024-06-30
ED,2024-08-18,Utilities—Regulated Electric,Utilities,34649313280.0,100.1,59709333504.0,4.333,67920000000.0,6216000000.0,3272000000.0,2536000000.0,2024-06-30
EDU,2024-08-18,Education & Training Services,Consumer Defensive,11819212800.0,71.41,114212839424.0,2.888,7189543000.0,2627888000.0,507144000.0,387952000.0,2024-02-29
EE,2024-08-18,Oil & Gas Midstream,Energy,2088994304.0,19.51,1970875776.0,24.313,2867432000.0,205021000.0,223684000.0,202396000.0,2024-06-30
EFX,2024-08-18,Consulting Services,Industrials,36164321280.0,292.27,41632436224.0,1.47,12152300000.0,1786900000.0,1004800000.0,998400000.0,2024-06-30
EGO,2024-08-18,Gold,Basic Materials,3620174336.0,17.68,3768757248.0,2.926,5280565000.0,275955000.0,245111000.0,256818000.0,2024-06-30
EGP,2024-08-18,REIT—Industrial,Real Estate,8819191808.0,180.98,10429305856.0,1.42,4714693000.0,203137000.0,265672000.0,244180000.0,2024-06-30
EGY,2024-08-18,Oil & Gas E&P,Energy,691965824.0,6.67,715789888.0,0.606,917364000.0,163573000.0,190120000.0,170665000.0,2024-06-30
EIX,2024-08-18,Utilities—Regulated Electric,Utilities,32211023872.0,83.41,73338003456.0,1.204,84818000000.0,8274000000.0,2967000000.0,2521000000.0,2024-06-30
EL,2024-08-18,Household & Personal Products,Consumer Defensive,34052823040.0,94.97,41031819264.0,10.322,22700000000.0,5416000000.0,1389000000.0,1255000000.0,2024-03-31
ELA,2024-08-18,Luxury Goods,Consumer Cyclical,132979440.0,5.1,134085104.0,0.665,73848860.0,8486747.0,8619803.0,7792507.0,2024-06-30
ELP,2024-08-18,Utilities—Diversified,Utilities,5448106496.0,7.64,32668090368.0,2.46,56614360000.0,9912187000.0,2518394000.0,3073687000.0,2024-06-30
ELS,2024-08-18,REIT—Residential,Real Estate,13769903104.0,70.39,16679820288.0,0.099,5645475000.0,677731000.0,497974000.0,382575000.0,2024-06-30
EME,2024-08-18,Engineering & Construction,Industrials,17104136192.0,366.59,16662733824.0,17.303,7072549000.0,3673232000.0,1132013000.0,1119511000.0,2024-06-30
EMN,2024-08-18,Specialty Chemicals,Basic Materials,11423065088.0,97.75,16096139264.0,4.537,14945000000.0,2741000000.0,1345000000.0,1089000000.0,2024-06-30
EMR,2024-08-18,Specialty Industrial Machinery,Industrials,58967478272.0,103.09,73324478464.0,4.017,45585000000.0,7592000000.0,2434000000.0,2649000000.0,2024-06-30
ENB,2024-08-18,Oil & Gas Midstream,Energy,84266156032.0,38.7,182630072320.0,1.696,201263000000.0,16330000000.0,11730000000.0,9199000000.0,2024-06-30
ENR,2024-08-18,Electrical Equipment & Parts,Industrials,2093574144.0,29.16,5265874432.0,2.043,4241400000.0,700600000.0,176400000.0,355500000.0,2024-06-30
ENS,2024-08-18,Electrical Equipment & Parts,Industrials,3845793024.0,95.56,4402188288.0,8.549,3557247000.0,685793000.0,343678000.0,394807000.0,2024-06-30
ENZ,2024-08-18,Diagnostics & Research,Healthcare,58147200.0,1.13,8249156.0,1.111,93469000.0,21663000.0,5469000.0,5469000.0,2024-04-30
EOG,2024-08-18,Oil & Gas E&P,Energy,72814911488.0,128.06,71470858240.0,9.552,45224000000.0,4628000000.0,9708000000.0,9083000000.0,2024-06-30
EPAM,2024-08-18,Information Technology Services,Technology,11463943168.0,201.35,9781828608.0,32.47,4223329000.0,602458000.0,493537000.0,493537000.0,2024-06-30
EPD,2024-08-18,Oil & Gas Midstream,Energy,63307649024.0,29.17,94825701376.0,0.064,73561000000.0,14809000000.0,7237000000.0,6763000000.0,2024-06-30
EPR,2024-08-18,REIT—Specialty,Real Estate,3367330816.0,44.47,6376739328.0,0.46,5645367000.0,182538000.0,334779000.0,366591000.0,2024-06-30
EQR,2024-08-18,REIT—Residential,Real Estate,27907028992.0,71.41,35050692608.0,0.101,19779568000.0,614550000.0,1470285000.0,898061000.0,2024-06-30
ERJ,2024-08-18,Aerospace & Defense,Industrials,6015977984.0,32.5,33863499776.0,9.174,10876100000.0,3878100000.0,393600000.0,143890000.0,2024-06-30
ESE,2024-08-18,Scientific & Technical Instruments,Technology,3123545088.0,121.29,3292540416.0,2.163,1811055000.0,311207000.0,138614000.0,139426000.0,2024-06-30
ESI,2024-08-18,Specialty Chemicals,Basic Materials,6186727936.0,25.55,7801238528.0,1.36,4982400000.0,372200000.0,218700000.0,308600000.0,2024-06-30
ESS,2024-08-18,REIT—Residential,Real Estate,18880049152.0,284.01,24719622144.0,0.981,12509460000.0,495447000.0,1002690000.0,764040000.0,2024-06-30
ETN,2024-08-18,Specialty Industrial Machinery,Industrials,118108307456.0,296.68,125855309824.0,6.986,39381000000.0,8120000000.0,4482000000.0,4335000000.0,2024-06-30
ETR,2024-08-18,Utilities—Regulated Electric,Utilities,25146525696.0,117.6,52875194368.0,6.338,62766297000.0,5487180000.0,2161114000.0,2430006000.0,2024-06-30
EVTC,2024-08-18,Software—Infrastructure,Technology,2120257408.0,33.14,2884391168.0,4.028,1889921000.0,290971000.0,127825000.0,137460000.0,2024-06-30
EW,2024-08-18,Medical Devices,Healthcare,41517408256.0,68.92,39805886464.0,3.303,10099300000.0,1217000000.0,1549800000.0,1662700000.0,2024-06-30
EXC,2024-08-18,Utilities—Regulated Electric,Utilities,37628805120.0,37.61,82890735616.0,0.934,105113000000.0,8275000000.0,4539000000.0,4223000000.0,2024-06-30
EXP,2024-08-18,Building Materials,Basic Materials,8308935680.0,247.15,9388413952.0,1.384,3042867000.0,290550000.0,675191000.0,632429000.0,2024-06-30
EXP,2024-08-18,Building Materials,Basic Materials,8308935680.0,247.15,9388413952.0,1.384,3042867000.0,290550000.0,675191000.0,632429000.0,2024-06-30
EXR,2024-08-18,REIT—Industrial,Real Estate,36891398144.0,167.27,48023756800.0,0.51,27762080000.0,1403074000.0,1436528000.0,1395240000.0,2024-06-30
F,2024-08-18,Auto Manufacturers,Consumer Cyclical,41779875840.0,10.51,168266874880.0,6.65,276586000000.0,103403000000.0,4841000000.0,3992000000.0,2024-06-30
FC,2024-08-18,Education & Training Services,Consumer Defensive,507538912.0,38.76,479154880.0,2.793,220971000.0,136591000.0,26826000.0,29037000.0,2024-05-31
FCN,2024-08-18,Consulting Services,Industrials,8076917760.0,224.97,8023079936.0,6.418,3357644000.0,713894000.0,426324000.0,425775000.0,2024-06-30
FCX,2024-08-18,Copper,Basic Materials,62417199104.0,43.44,77852041216.0,3.67,54635000000.0,6136000000.0,7274000000.0,6897000000.0,2024-06-30
FDP,2024-08-18,Farm Products,Consumer Defensive,1321617536.0,27.57,1763816576.0,0.789,3109100000.0,532000000.0,16600000.0,139600000.0,2024-06-30
FE,2024-08-18,Utilities—Regulated Electric,Utilities,24516999168.0,42.57,49662017536.0,0.104,51021000000.0,6356000000.0,2363000000.0,1960000000.0,2024-06-30
FET,2024-08-18,Oil & Gas Equipment & Services,Energy,197399056.0,16.07,475958592.0,2.591,976757000.0,194074000.0,13071000.0,28699000.0,2024-06-30
FF,2024-08-18,Specialty Chemicals,Basic Materials,269581312.0,6.16,152955040.0,2.629,261185000.0,33139000.0,40818000.0,28349000.0,2024-06-30
FI,2024-08-18,Information Technology Services,Technology,96330309632.0,167.32,121378340864.0,2.076,93417000000.0,36201000000.0,5486000000.0,5387000000.0,2024-06-30
FICO,2024-08-18,Software—Application,Technology,42949054464.0,1751.7,44944490496.0,6.364,1708831000.0,337216000.0,712534000.0,702150000.0,2024-06-30
FIX,2024-08-18,Engineering & Construction,Industrials,11779916800.0,330.63,11885318144.0,5.607,4213984000.0,2334948000.0,534098000.0,572922000.0,2024-06-30
FLO,2024-08-18,Packaged Foods,Consumer Defensive,4782657536.0,22.71,5765215744.0,1.38,3429166000.0,622394000.0,200310000.0,195794000.0,2024-03-31
FLR,2024-08-18,Engineering & Construction,Industrials,8295477760.0,48.43,6824480768.0,15.81,6811000000.0,2837000000.0,640000000.0,379000000.0,2024-06-30
FLS,2024-08-18,Specialty Industrial Machinery,Industrials,6224500224.0,47.38,7210469888.0,3.921,5164484000.0,1406340000.0,377589000.0,408446000.0,2024-06-30
FMC,2024-08-18,Agricultural Inputs,Basic Materials,7888877056.0,63.2,11760699392.0,3.777,12130700000.0,3523100000.0,237700000.0,564700000.0,2024-06-30
FMS,2024-08-18,Medical Care Facilities,Healthcare,11132107776.0,18.97,17510381568.0,3.716,33896000000.0,7373000000.0,1508556000.0,1688345000.0,2024-06-30
FMX,2024-08-18,Beverages—Brewers,Consumer Defensive,202169434112.0,113.0,595873890304.0,33.935,820417000000.0,204425000000.0,77811000000.0,61670000000.0,2024-06-30
FN,2024-08-18,Electronic Components,Technology,8352432640.0,231.08,7564771328.0,21.968,2237025000.0,544267000.0,293842000.0,266722000.0,2024-03-31
FOR,2024-08-18,Real Estate—Development,Real Estate,1484657024.0,29.31,1853208448.0,7.091,2675000000.0,390700000.0,230300000.0,230300000.0,2024-06-30
FR,2024-08-18,REIT—Industrial,Real Estate,7384474112.0,54.3,9469546496.0,0.291,5205962000.0,582642000.0,371513000.0,254236000.0,2024-06-30
FRO,2024-08-18,Oil & Gas Midstream,Energy,5601195008.0,25.16,9390728192.0,1.363,6623894000.0,479107000.0,838273000.0,734685000.0,2024-03-31
FRT,2024-08-18,REIT—Retail,Real Estate,9551907840.0,113.31,14429923328.0,1.323,8421167000.0,299983000.0,472858000.0,405607000.0,2024-06-30
FSM,2024-08-18,Gold,Basic Materials,1435056000.0,4.58,1608858240.0,0.337,2024818000.0,253763000.0,88485000.0,175531000.0,2024-06-30
FSS,2024-08-18,Pollution & Treatment Controls,Industrials,5819885568.0,95.18,6060316160.0,0.794,1691500000.0,211700000.0,259800000.0,261800000.0,2024-06-30
FTI,2024-08-18,Oil & Gas Equipment & Services,Energy,11561787392.0,26.99,12759379968.0,1.683,9242600000.0,4453200000.0,784800000.0,788800000.0,2024-06-30
FTK,2024-08-18,Oil & Gas Equipment & Services,Energy,128187304.0,4.3,137900448.0,0.162,156040000.0,42632000.0,8382000.0,8303000.0,2024-06-30
FUL,2024-08-18,Specialty Chemicals,Basic Materials,4425518080.0,81.17,6446116352.0,2.106,4919110000.0,684067000.0,388651000.0,392438000.0,2024-05-31
FUN,2024-08-18,Leisure,Consumer Cyclical,4449732608.0,44.44,4746793984.0,0.691,2264265000.0,424266000.0,309692000.0,319874000.0,2024-03-31
G,2024-08-18,Information Technology Services,Technology,6820653568.0,38.28,7769689088.0,5.14,5178265000.0,1197682000.0,704459000.0,658544000.0,2024-06-30
